poiid,title,address,lon,lat,category,checkin_user_num,city,checkin_num,checkin_ave
B2094655D76BA5FD409F,高淳县博物馆,南京市高淳区石臼湖南路7号1幢,118.869,31.3186,博物馆,9,0025,9,1
B2094655D76BA5FD4298,南京市江宁区湖熟经济技术开发总公司,,118.972,31.873,公司,15,0025,19,1.266666666
B2094655D76BA5FD4299,天生桥风景区,南京市溧水区洪蓝镇天生桥路500号(天生桥公园内),118.988,31.6425,公园户外,786,0025,1121,1.426208651
B2094655D76BA5FD429C,南京理工大学化工学院,,118.856,32.0294,高等院校,19,0025,47,2.47368421
B2094655D76BA5FD4392,金龙大酒店(双高路),,118.959,31.3669,旅馆招待所,18,0025,27,1.5
B2094655D76BA5FD449E,春江新城,江艺路25号,118.754,31.9636,住宅区,903,0025,2971,3.290143964
B2094655D76BA5FD4892,中国联通江东北路营业厅,江东北路211,118.739,32.0516,电讯营业厅,27,0025,148,5.481481481
B2094655D76BA5FE4093,金鹏渔庄,,118.972,32.1656,中餐厅,4,0025,4,1
B2094655D76BA5FE4392,香格里拉酒店(镇兴路),镇兴路北漪园20幢,118.886,31.3275,中餐厅,6,0025,6,1
B2094655D76BA5FE449C,如家,六合区河滨大道永宁路28号,118.84,32.3401,经济型连锁酒店,18,0025,32,1.777777777
B2094655D76BA5FE449E,兴梅雅苑,,118.708,31.9477,住宅区,10,0025,358,35.8
B2094655D76BA5FE469F,伯爵山庄,溧水县柘塘镇柘宁东路128号,118.927,31.7518,住宅区,89,0025,152,1.707865168
B2094655D76BA5FE489C,有意思复合式连锁休闲餐厅NO.466,珍珠南路88号荣昌花园37-1,119.031,31.6503,西餐厅,17,0025,46,2.705882352
B2094655D76BA5FF409B,溧水县柘塘初级中学,,118.954,31.7345,中学,29,0025,34,1.172413793
B2094655D76BA5FF4392,六合区瓜埠镇初级中学,,118.899,32.2566,中学,11,0025,18,1.636363636
B2094655D76BA5FF449A,高淳县公安局交通巡逻警察大队,丹阳湖北路18,118.896,31.3302,公园户外,15,0025,23,1.533333333
B2094655D76BA6F4419A,东宝大厦6号名所,江东北路111号,118.739,32.0443,住宅区,6,0025,16,2.666666666
B2094655D76BA6F4419D,钟山美庐,中国南京紫金山东麓金马路18号,118.914,32.0669,住宅区,25,0025,41,1.64
B2094655D76BA6F44393,陆郎村基督教堂,,118.644,31.7931,教堂,8,0025,8,1
B2094655D76BA6F44398,孟家大院,杨村一路266号,118.756,32.2436,江苏菜,5,0025,6,1.2
B2094655D76BA6F4449A,南京市陶吴中学,,118.773,31.7783,中学,19,0025,21,1.105263157
B2094655D76BA6F4469A,明觉中学,正大街98,118.89,31.5675,中学,57,0025,97,1.701754385
B2094655D76BA6F4479B,养龙山庄会馆,,119.068,32.0564,度假疗养场所,7,0025,10,1.428571428
B2094655D76BA6F4479C,新篁卫生院,新篁镇,118.942,32.3733,医院,9,0025,10,1.111111111
B2094655D76BA6F44998,南京市汤山中学,汤泉西路8,119.06,32.0574,中学,16,0025,23,1.4375
B2094655D76BA6F54199,马群中学,,118.907,32.0457,中学,16,0025,61,3.8125
B2094655D76BA6F5449B,南京市扬子第三小学,,118.765,32.2418,小学,10,0025,31,3.1
B2094655D76BA6F5469E,江宁区桃红中学,,118.777,31.7733,中学,6,0025,7,1.166666666
B2094655D76BA6F8429B,六合区八百桥镇初级中学,,118.937,32.4136,中学,8,0025,26,3.25
B2094655D76BA6F8449F,马渡港,,119.234,32.2099,港口码头,12,0025,12,1
B2094655D76BA6F84593,高淳漕塘中学,,119.004,31.2561,中学,23,0025,26,1.130434782
B2094655D76BA6F94093,河西中央公园,南京建邺区江东中路,118.725,31.9962,公园,457,0025,654,1.43107221
B2094655D76BA6F9409D,凯莱花园,江浦街道公园北路8号,118.633,32.0648,住宅区,48,0025,385,8.020833333
B2094655D76BA6F9419F,南京信息工程大学附属中学,,118.71,32.2118,中学,5,0025,8,1.6
B2094655D76BA6F94398,岱山龙泉寺墓园,,118.717,31.9244,公园户外,21,0025,25,1.19047619
B2094655D76BA6F9459F,澳林购物广场,南京浦珠北路(浦六路),118.701,32.1125,商场,876,0025,3093,3.530821917
B2094655D76BA6F9499A,高淳县公安局花山分局,,118.977,31.2662,生活娱乐,12,0025,12,1
B2094655D76BA6FA419B,塞纳河美容美发中心,,118.748,32.2232,美容美发店,7,0025,6,0.857142857
B2094655D76BA6FA4492,南京烽火藤仓光通信有限公司,新港大道76,118.876,32.167,公司,9,0025,12,1.333333333
B2094655D76BA6FA449E,淳化交管所,104国道,118.928,31.9398,公园户外,6,0025,7,1.166666666
B2094655D76BA6FA459A,南京晓庄学院,江宁区弘景大道3601号,118.9,31.8935,高校中心点,3894,0025,16171,4.152799178
B2094655D76BA6FA469F,南京双恒轩宾馆,近郊六合区平顶山路88号,118.763,32.2458,公园户外,7,0025,8,1.142857142
B2094655D76BA6FA479C,沙洲派出所,,118.739,31.9853,警察局,9,0025,9,1
B2094655D76BA6FA4998,凤岭山庄,,118.876,31.3301,住宅区,28,0025,121,4.321428571
B2094655D76BA6FB419A,星河湾,固城湖南路49,118.879,31.318,住宅区,35,0025,67,1.914285714
B2094655D76BA6FB4298,六合区长山小学,,118.892,32.4007,小学,32,0025,75,2.34375
B2094655D76BA6FB429C,星火饭店(林西路),园林西路9-24号,118.843,32.3511,江苏菜,1,0025,1,1
B2094655D76BA6FB429D,南京市溧水食品药品监督管理局,宝塔路88号,119.022,31.6628,公园户外,6,0025,10,1.666666666
B2094655D76BA6FB4398,南京市江宁区第三医院,茅亭路218,118.857,31.7784,医院,10,0025,11,1.1
B2094655D76BA6FB4593,南京武家嘴实验学校,康乐路189,118.889,31.3302,中学,18,0025,31,1.722222222
B2094655D76BA6FB459A,横山县抗日民主政府旧址,南京市江宁区横溪街道呈村,118.819,31.6857,公园户外,10,0025,11,1.1
B2094655D76BA6FB479E,金汇花园,紫霞街69,118.846,32.3404,住宅区,11,0025,35,3.181818181
B2094655D76BA6FC4398,商业幼儿园,,119.029,31.662,幼儿园,9,0025,72,8
B2094655D76BA6FC439E,冶山邮政局,,118.958,32.5188,生活娱乐,3,0025,6,2
B2094655D76BA6FC4592,金叶花园幼儿园,,118.652,31.9248,幼儿园,6,0025,7,1.166666666
B2094655D76BA6FC4792,江苏农林职业技术学院江宁校区第一食堂,,118.981,31.8788,中餐厅,11,0025,14,1.272727272
B2094655D76BA6FC4793,香丰阁,灵顺北路181号,118.98,31.8655,江苏菜,7,0025,7,1
B2094655D76BA6FC4799,滨江派出所,,118.721,32.0337,警察局,6,0025,6,1
B2094655D76BA6FC489A,中国移动石湫新河北路营业厅,,118.913,31.6406,电讯营业厅,7,0025,9,1.285714285
B2094655D76BA6FC4993,中国电信龙潭营业厅,兴龙村1号,119.07,32.1726,电讯营业厅,7,0025,8,1.142857142
B2094655D76BA6FC4998,明昊大酒店,近郊雨花台区西善桥南路23号,118.707,31.9533,旅馆招待所,25,0025,30,1.2
B2094655D76BA6FD4092,金威大酒店中餐厅,文靖路133号金威大酒店内,118.844,31.9605,江苏菜,28,0025,36,1.285714285
B2094655D76BA6FD4492,红色经典音乐KTV,,118.739,32.2106,KTV,25,0025,25,1
B2094655D76BA6FD4499,雁翅乡中心小学,,118.727,31.2808,小学,32,0025,54,1.6875
B2094655D76BA6FD459C,阿瓦山寨,近郊高淳县中山大街188号2幢15号(近县府路),118.867,31.3233,湖南菜,28,0025,34,1.214285714
B2094655D76BA6FD499C,共和饭店,近郊溧水县柘宁西路(近123省道),118.907,31.7635,快餐厅,7,0025,10,1.428571428
B2094655D76BA6FE4099,阳光假日香山美墅休闲中心,韩府路2号,118.779,31.9427,休闲场所,7,0025,9,1.285714285
B2094655D76BA6FE409C,土桥中心小学,,119.058,31.9367,小学,8,0025,10,1.25
B2094655D76BA6FE4298,江宁医疗集团土桥医院,江宁区桂园西路170号,119.057,31.9362,医院,8,0025,28,3.5
B2094655D76BA6FE429D,南京港龙潭集装箱有限公司,,119.074,32.2017,公司,116,0025,191,1.646551724
B2094655D76BA6FE4398,中国农业银行(蛇凤线),,118.928,31.3933,银行,10,0025,13,1.3
B2094655D76BA6FE4492,机关食堂,幸福路8号,118.748,32.2013,快餐厅,5,0025,5,1
B2094655D76BA6FE459D,河西中央公园(东门)(庐山路),,118.725,31.9948,大门,7,0025,7,1
B2094655D76BA6FE459E,青年酒家,马集镇人民路,118.814,32.5288,广东菜,6,0025,13,2.166666666
B2094655D76BA6FE459F,南京市六合区横梁镇初级中学,,118.94,32.3221,中学,41,0025,47,1.146341463
B2094655D76BA6FE469A,惠民家园,石臼湖北路19,118.887,31.334,住宅区,7,0025,23,3.285714285
B2094655D76BA6FE479B,赵氏口腔诊所,,118.884,31.3245,诊所,0,0025,0,0
B2094655D76BA6FE479F,溧水县第二实验小学,,119.023,31.653,小学,9,0025,15,1.666666666
B2094655D76BA6FE489C,姚徐新村康兴花园,,118.95,32.3195,住宅区,9,0025,15,1.666666666
B2094655D76BA6FE489E,宋都美域·沁园(恒山路),河西新城区河西大街恒山路交叉口,118.727,31.9911,住宅区,60,0025,214,3.566666666
B2094655D76BA6FE499A,绿岛新村,,118.696,32.0094,住宅区,3,0025,9,3
B2094655D76BA6FF4193,中国工商银行南京江浦支行,近郊江浦街道文德路27号,118.625,32.0559,银行,9,0025,18,2
B2094655D76BA6FF439A,铜井小区基督教堂,,118.559,31.7945,教堂,13,0025,16,1.23076923
B2094655D76BA6FF449C,横溪中学,桃李街48,118.779,31.7159,中学,22,0025,93,4.227272727
B2094655D76BA6FF469F,华润苏果(镇北路),镇北路32,118.865,31.323,超级市场,37,0025,55,1.486486486
B2094655D76BA6FF4892,南京市中西医结合医院,玄武区孝陵卫街179号,118.858,32.0351,医院,375,0025,629,1.677333333
B2094655D76BA6FF499F,龙庭世家,南京六合经济开发区,118.813,32.3182,住宅区,25,0025,85,3.4
B2094655D76BA7F4409B,六合区程桥镇初级中学,,118.736,32.3839,中学,8,0025,10,1.25
B2094655D76BA7F4409E,金肯职业技术学院,江宁区铜山金铜路2号,118.88,31.6851,高校中心点,360,0025,1138,3.161111111
B2094655D76BA7F4419C,溧水县博物馆,南京市溧水区永阳镇宝塔路21号,119.023,31.6602,博物馆,8,0025,11,1.375
B2094655D76BA7F44393,牧乐野味酒店,蒲塘,118.993,31.5648,广东菜,6,0025,5,0.833333333
B2094655D76BA7F44399,溧水县和凤初级中学,毛公铺路39,119.003,31.4196,中学,27,0025,31,1.148148148
B2094655D76BA7F4439C,金振源大厦,毓秀路,119.021,31.6407,楼宇,2,0025,13,6.5
B2094655D76BA7F4469C,南炼体育场,,118.927,32.1485,综合体育馆,14,0025,18,1.285714285
B2094655D76BA7F44799,晶桥中学,,119.064,31.5308,中学,9,0025,12,1.333333333
B2094655D76BA7F4479F,新实力食品科技(南京)有限公司,,119.082,32.206,公司,6,0025,15,2.5
B2094655D76BA7F54398,晶晶美食馆,东湖路48,119.115,31.6985,江苏菜,4,0025,5,1.25
B2094655D76BA7F5489C,六合区东沟镇社区卫生服务中心,,118.993,32.2711,医院,18,0025,20,1.111111111
B2094655D76BA7F84192,南化三小,,118.756,32.2262,小学,5,0025,7,1.4
B2094655D76BA7F84299,金港花园,金盛路998,118.832,31.98,住宅区,15,0025,39,2.6
B2094655D76BA7F8429A,南京理工大学材料科学与工程系,,118.856,32.0294,高等院校,9,0025,14,1.555555555
B2094655D76BA7F8429C,名人岛,中华门外沧波门,118.893,32.016,度假疗养场所,18,0025,20,1.111111111
B2094655D76BA7F84493,华仔高淳中山路直营店,,118.868,31.3223,美容美发店,2,0025,2,1
B2094655D76BA7F8449D,高淳县桠溪尚义小学,,119.161,31.4105,小学,6,0025,8,1.333333333
B2094655D76BA7F8459E,泰卫小区,秦苑路68,118.85,32.3465,住宅区,3,0025,4,1.333333333
B2094655D76BA7F84792,宁徽小园,,118.602,31.7667,住宅区,5,0025,9,1.8
B2094655D76BA7F84798,求雨山文化名人纪念馆,南京市浦口区江浦街道雨山路48号,118.619,32.0557,纪念馆,10,0025,13,1.3
B2094655D76BA7F84892,上庄园,,118.724,31.7973,公园户外,10,0025,10,1
B2094655D76BA7F84999,宏泰花苑,,119.036,31.6526,住宅区,31,0025,62,2
B2094655D76BA7F9409A,朱家营水库垂钓中心,,118.773,31.9439,垂钓园,8,0025,9,1.125
B2094655D76BA7F9409D,欧意造型,鼓楼区凤凰西街184号(近审计学院),118.745,32.0411,美容美发店,3,0025,3,1
B2094655D76BA7F9419B,毛虎休闲农庄,,118.962,31.9226,中餐厅,36,0025,38,1.055555555
B2094655D76BA7F9469F,金尧新村,尧新大道66,118.871,32.1184,住宅区,7,0025,56,8
B2094655D76BA7FA409B,古雄新居,,118.645,31.9077,住宅区,94,0025,344,3.659574468
B2094655D76BA7FA4298,溧水县第三高级中学,分龙岗路71号,119.043,31.6562,中学,33,0025,65,1.969696969
B2094655D76BA7FA429D,苏宁千秋情缘花园,南京市鼓楼区清凉门大街69号,118.742,32.0495,住宅区,88,0025,330,3.75
B2094655D76BA7FA4698,南京市溧水西苑公园,南京市溧水区大西门街96号,119.022,31.6527,公园,66,0025,167,2.53030303
B2094655D76BA7FA4898,学府花苑,,118.887,31.3318,住宅区,7,0025,10,1.428571428
B2094655D76BA7FA489A,碧水华庭,江宁区东郊汤山风景区的汤泉湖畔,119.076,32.0517,住宅区,8,0025,9,1.125
B2094655D76BA7FB4192,基督教堂(西河沿街),,118.531,31.9398,教堂,29,0025,33,1.137931034
B2094655D76BA7FB419D,新华书店八百店,,118.936,32.4216,书店,1,0025,1,1
B2094655D76BA7FB419E,明心,宝塔路133-17,118.886,31.3243,KTV,17,0025,25,1.470588235
B2094655D76BA7FB439A,江苏省辐射环境保护技术研发生产基地实验楼,,118.74,31.9916,楼宇,2,0025,2,1
B2094655D76BA7FB449E,上坊中心小学,万安东路64,118.883,31.9597,小学,6,0025,6,1
B2094655D76BA7FB469D,高淳双湖景苑住宅小区,宝塔路366号,118.907,31.3313,住宅区,21,0025,61,2.904761904
B2094655D76BA7FB4793,福基紫景园,大厂杨新路77号,118.732,32.2082,住宅区,20,0025,109,5.45
B2094655D76BA7FB489A,南京老一辈食品有限公司,,119.047,31.6873,公司,5,0025,6,1.2
B2094655D76BA7FC409C,浦口铁小,,118.722,32.0994,小学,4,0025,8,2
B2094655D76BA7FC439E,曼城国际健身俱乐部,,118.76,32.2316,健身中心,33,0025,60,1.818181818
B2094655D76BA7FC4692,六合区竹镇镇乌石希望小学,,118.742,32.5551,小学,12,0025,12,1
B2094655D76BA7FC4698,艾默生过程控制流量技术有限公司,兴民南路111号,118.86,31.9142,公司,17,0025,38,2.235294117
B2094655D76BA7FD4092,安居苑小区,,118.921,31.757,住宅区,8,0025,8,1
B2094655D76BA7FD4199,高淳县机关幼儿园,,118.874,31.3205,幼儿园,2,0025,2,1
B2094655D76BA7FD469D,洪蓝中心幼儿园,金牛南路158号,118.986,31.6038,幼儿园,11,0025,14,1.272727272
B2094655D76BA7FD4792,大才大厦,陶建路28,118.773,31.7853,楼宇,4,0025,4,1
B2094655D76BA7FE409C,西街人家,,118.745,32.0411,中餐厅,2,0025,2,1
B2094655D76BA7FE439D,江宁区汤山街道上峰社区幼儿园,,119.057,31.9818,幼儿园,8,0025,8,1
B2094655D76BA7FE439F,湖熟邮政储蓄,灵顺南路21,118.985,31.8591,银行,6,0025,6,1
B2094655D76BA7FE449A,中冶华天总部基地生产科技中心,,118.742,31.9901,楼宇,37,0025,136,3.675675675
B2094655D76BA7FE459D,金海岸休闲中心,公园北路22,118.627,32.0636,洗浴推拿场所,3,0025,3,1
B2094655D76BA7FE459F,南京通信综合楼,,118.741,31.9907,楼宇,10,0025,13,1.3
B2094655D76BA7FF4099,老地方美食苑,近郊溧水县庙巷48号(近步行街),119.03,31.6576,浙江菜,2,0025,2,1
B2094655D76BA7FF409A,浦口区永宁镇花旗小学,,118.646,32.1646,小学,23,0025,27,1.173913043
B2094655D76BA7FF409B,金肯学院东校区,铜山镇,118.879,31.6863,高等院校,44,0025,77,1.75
B2094655D76BA7FF4298,樊集幼儿园,,119.023,32.475,幼儿园,9,0025,11,1.222222222
B2094655D76BA7FF429D,观滁新苑,六合区雄洲镇长江路345号,118.826,32.3464,住宅区,15,0025,37,2.466666666
B2094655D76BA7FF4392,金肯学院西校区,江宁区铜山镇,118.879,31.6887,高等院校,14,0025,42,3
B2094655D76BA7FF4398,汇泽水苑,六合区雄州镇雄州东路148号,118.855,32.3324,住宅区,14,0025,33,2.357142857
B2094655D76BA7FF439F,秀林水苑,,118.855,32.352,住宅区,66,0025,202,3.06060606
B2094655D76BA7FF4598,南京市金林幼儿园,,118.883,32.1233,幼儿园,5,0025,6,1.2
B2094655D76BAAF4439B,银贡山庄A区(东一号门),,118.863,32.1135,住宅区,2,0025,9,4.5
B2094655D76BAAF4459C,幕府山庄(北门),,118.816,32.1263,大门,9,0025,29,3.222222222
B2094655D76BAAF44898,进取村(东门),进取村154,118.841,32.1207,大门,3,0025,5,1.666666666
B2094655D76BAAF5419D,中国工商银行燕子矶支行,和燕路417,118.821,32.1255,银行,4,0025,5,1.25
B2094655D76BAAF84093,王五大排档(凤滨路),凤滨路197号,118.738,32.2019,江苏菜,5,0025,5,1
B2094655D76BAAF8429F,腾龙源森林旅游景区,,119.076,31.3825,植物园,61,0025,69,1.13114754
B2094655D76BAAF84392,六合县人民医院,六合镇健康巷9号,118.846,32.3432,医院,338,0025,709,2.097633136
B2094655D76BAAF84599,凤凰山瀑布,凤凰大街,118.623,32.061,公园户外,15,0025,31,2.066666666
B2094655D76BAAF8499E,仙人湖度假村,下关区窑上村(近长安汽车),118.799,32.1159,度假疗养场所,33,0025,445,13.484848484
B2094655D76BAAF9419B,吃吃看排档,,118.849,32.3546,中餐厅,2,0025,2,1
B2094655D76BAAF94493,莲生大酒店,鼓楼区龙江小区白云园30-1号(近龙园西路),118.744,32.0534,江苏菜,8,0025,9,1.125
B2094655D76BAAF94499,中国地质大学江苏教育站,江宁区麒西路68,118.92,32.0564,高等院校,11,0025,14,1.272727272
B2094655D76BAAFA449E,汇安苑,,118.813,31.983,住宅区,11,0025,15,1.363636363
B2094655D76BAAFA469D,徐州特色地锅鸡,玄武区孝陵卫200南京理工大学4号门外学院美食街2楼东,118.862,32.0354,江苏菜,5,0025,5,1
B2094655D76BAAFB459C,晓庄村,幕府东路,118.812,32.1169,住宅区,24,0025,69,2.875
B2094655D76BAAFD419B,扬子宾馆,近郊六合区大厂区葛关路688号(近葛塘转盘),118.753,32.2396,公园户外,88,0025,308,3.5
B2094655D76BAAFE469A,嘉业阳光城天景苑,黄山路128,118.732,31.9967,住宅区,26,0025,134,5.153846153
B2094655D76BAAFE4793,"厚园 太平北路店",玄武区太平北路52号南京1912商业区(近总统府),118.796,32.0462,江苏菜,61,0025,75,1.229508196
B2094655D76BAAFF439B,高淳宾馆,淳溪镇南漪路2-8号,118.88,31.3228,三星级宾馆,40,0025,234,5.85
B2094655D76BAAFF479A,幕府山风景区,,118.787,32.1221,公园户外,783,0025,1385,1.768837803
B2094655D76BABF4409A,真如禅寺,,119.02,31.3482,寺庙道观,37,0025,41,1.108108108
B2094655D76BABF4429E,东南大学成贤学院,浦口区东大路6,118.698,32.1587,高等院校,1724,0025,5844,3.389791183
B2094655D76BABF44592,马群广场,,118.887,32.0487,公园广场,19,0025,23,1.210526315
B2094655D76BABF44599,南京市银杏湖生态旅游区,南京市江宁区谷里镇，,118.665,31.7871,省级景点,64,0025,481,7.515625
B2094655D76BABF8409E,浦口区双垅希望小学,,118.584,31.9473,小学,10,0025,12,1.2
B2094655D76BABF8419C,华翔大厦,,118.884,31.5652,楼宇,28,0025,34,1.214285714
B2094655D76BABF8429E,城开汤山公馆,江宁区汤山街道温泉路以南、汤铜路以北,119.066,32.0468,住宅区,18,0025,18,1
B2094655D76BABF8439B,翠茗小区,,118.814,32.4453,住宅区,7,0025,9,1.285714285
B2094655D76BABF8459B,猫空休闲茶厅,,118.764,32.2301,茶艺馆,66,0025,85,1.287878787
B2094655D76BABF84692,苏果社区便利店(大厂连锁店),大厂新华路520号,118.763,32.2318,超级市场,3,0025,7,2.333333333
B2094655D76BABF8489E,建邺双闸生猪屠宰场,,118.695,31.9658,公司,2,0025,2,1
B2094655D76BABF9439A,凯金广场(一号门),,118.884,31.3251,住宅区,21,0025,31,1.476190476
B2094655D76BABF9439D,东南大学晓庄校区,栖霞区和燕路371,118.817,32.1181,高等院校,56,0025,175,3.125
B2094655D76BABF94499,高淳县永丰中学,,118.834,31.3388,中学,17,0025,21,1.235294117
B2094655D76BABF9459D,豪帝亚大酒店,甘家巷388号,118.922,32.1498,江苏菜,5,0025,5,1
B2094655D76BABF9459F,南祥星际,,118.86,31.967,住宅区,21,0025,117,5.571428571
B2094655D76BABF94699,金钟山大酒店,江宁区宏运大道4599号,118.86,31.9677,旅馆招待所,8,0025,8,1
B2094655D76BABFA4292,极目酒店,兴镇路328,118.938,32.3228,江苏菜,5,0025,6,1.2
B2094655D76BABFA4299,南京姐妹大酒店二分店,公园北路28,118.624,32.0638,公园户外,5,0025,19,3.8
B2094655D76BABFA429A,馨雨阁美食汇,,118.747,31.9591,中餐厅,5,0025,6,1.2
B2094655D76BABFB4299,应天职业技术学院,近郊仙林,118.912,32.09,高校中心点,1089,0025,3063,2.812672176
B2094655D76BABFB459B,肯德基(新华路),近郊大厂区新华路520号,118.763,32.2315,快餐厅,55,0025,171,3.109090909
B2094655D76BABFB4699,东炮台,,118.747,32.1003,公园户外,8,0025,9,1.125
B2094655D76BABFB469D,林散之纪念馆,南京市浦口区雨山路48号,118.619,32.0559,纪念馆,19,0025,23,1.210526315
B2094655D76BABFC4198,江苏高淳农村合作银行双塔支行,,118.93,31.332,银行,6,0025,8,1.333333333
B2094655D76BABFC439E,隆泰花园,六合区秦苑路,118.852,32.3467,住宅区,16,0025,195,12.1875
B2094655D76BABFC4499,南京市浦口区第二中学,文德西路251,118.625,32.0517,中学,8,0025,12,1.5
B2094655D76BABFC469B,南京市浦口区中心医院,珠江路,118.618,32.0594,医院,33,0025,36,1.09090909
B2094655D76BABFD4099,友谊公寓,西善桥北路93,118.721,31.9638,住宅区,17,0025,92,5.411764705
B2094655D76BABFD429C,金竹花园,江宁岔路口天地新城,118.831,31.9791,住宅区,17,0025,43,2.529411764
B2094655D76BABFD429E,六合区竹镇镇乌石中学,,118.742,32.549,中学,23,0025,27,1.173913043
B2094655D76BABFD429F,天生福邸,,119.023,31.6419,住宅区,16,0025,38,2.375
B2094655D76BABFD459E,浦口小学,,118.723,32.1002,小学,5,0025,14,2.8
B2094655D76BABFD4899,南京甘泉湖生态旅游度假区,,118.72,31.7564,度假疗养场所,68,0025,79,1.161764705
B2094655D76BABFE4098,银林山庄,高淳县东坝镇山庄村(近芜太公路),119.042,31.3079,度假疗养场所,122,0025,155,1.270491803
B2094655D76BABFE419B,方山森林雅苑,,118.983,32.3088,住宅区,21,0025,21,1
B2094655D76BABFE419E,南京喜之郞食品有限公司,,119.025,31.682,公司,98,0025,222,2.265306122
B2094655D76BABFE429E,摄山栖霞寺,栖霞街84,118.956,32.151,公园户外,24,0025,354,14.75
B2094655D76BABFE439B,天助音乐微型KTV,,118.735,32.2082,KTV,27,0025,28,1.037037037
B2094655D76BABFE449F,中建八局第三建设有限公司,新尧路18,118.878,32.1204,公司,61,0025,183,3
B2094655D76BABFE4693,南京老山森林汽车公园,老山国家森林公园狮子岭景区,118.566,32.056,公园,52,0025,59,1.134615384
B2094655D76BABFE489B,六合县程桥镇中学,,118.732,32.3752,中学,4,0025,5,1.25
B2094655D76BABFE499B,重庆家富富侨足浴城,金尧路11-16号,118.875,32.1243,洗浴推拿场所,14,0025,20,1.428571428
B2094655D76BABFF429B,南京农业大学工学院,南京市浦口区点将台路40号向阳桥下,118.703,32.1337,高等院校,1388,0025,7003,5.045389048
B2094655D76BABFF429F,南京信息工程大学体育馆,江苏省南京市浦口区盘新路,118.725,32.2055,综合体育馆,153,0025,276,1.803921568
B2094655D76BABFF469F,江苏省青年管理干部学院白水桥学区,南京市后宰门西村40号,118.917,32.0547,高等院校,18,0025,27,1.5
B2094655D76BABFF479F,碧瑶花园,,118.716,32.0026,住宅区,7,0025,24,3.428571428
B2094655D76BABFF499C,王筱君美容美发,,118.878,31.323,美容美发店,3,0025,3,1
B2094655D76CA0F44199,扬子计量站,,118.843,32.2353,生活娱乐,3,0025,3,1
B2094655D76CA0F4459D,扬子电视台,新华路778号,118.774,32.2379,电视台,30,0025,52,1.733333333
B2094655D76CA0F4469D,扬子影剧院,新华路,118.768,32.2349,电影院,14,0025,30,2.142857142
B2094655D76CA0F4469F,扬子石化厂史展览,,118.771,32.2367,展览馆,4,0025,4,1
B2094655D76CA0F44798,长须烧烤大厂店,山畔四村28-102号,118.758,32.2324,特色／地方风味餐厅,2,0025,2,1
B2094655D76CA0F4479C,山畔派出所,杨村三路,118.758,32.2389,警察局,10,0025,11,1.1
B2094655D76CA0F4489B,南京扬子医院,大厂区平顶山路777,118.772,32.2396,医院,70,0025,118,1.685714285
B2094655D76CA0F4489F,全天驾校,丁家山168号,118.782,32.2321,驾校,13,0025,15,1.153846153
B2094655D76CA0F4499A,扬子石化-巴斯夫有限责任公司,,118.776,32.2389,公司,74,0025,111,1.5
B2094655D76CA0F5429C,苏果便利(兰可苑茶吧东南),,118.773,32.2399,便民商店/便利店,3,0025,9,3
B2094655D76CA0F54692,兰州广才牛肉拉面,,118.769,32.2418,中餐厅,8,0025,8,1
B2094655D76CA0F54792,扬子石化多功能活动中心,平顶山路,118.76,32.2469,生活娱乐,24,0025,56,2.333333333
B2094655D76CA0F54793,南京市公安局平顶山分局,杨村二路,118.762,32.2446,生活娱乐,7,0025,11,1.571428571
B2094655D76CA0F84293,图门烧烤(平顶山路),,118.764,32.2451,烧烤,2,0025,2,1
B2094655D76CA0F84492,打渔船,,118.76,32.2472,中餐厅,5,0025,5,1
B2094655D76CA0F8469B,一品美食(鹂岛路),近郊栖霞区鹂岛路50-6号(近跃进西路),118.824,32.1713,江苏菜,0,0025,1,0
B2094655D76CA0F9409D,栖霞区八卦洲社区服务中心,,118.824,32.1717,生活娱乐,3,0025,4,1.333333333
B2094655D76CA0F9429C,基督教外沙堂,,118.823,32.2143,教堂,11,0025,11,1
B2094655D76CA0F9439C,春雷渔港,八卦洲二桥下,118.836,32.1665,海鲜酒楼,7,0025,7,1
B2094655D76CA0FA469E,中国石化集团南京化学工业有限公司运营部,,118.763,32.215,公司,18,0025,22,1.222222222
B2094655D76CA0FA489A,红红火火茶社,西厂门街13号,118.762,32.2152,茶艺馆,2,0025,2,1
B2094655D76CA0FB449A,吉缘烧烤,,118.757,32.2231,烧烤,2,0025,10,5
B2094655D76CA0FB459C,永元公寓,凤凰东路,118.765,32.2228,住宅区,9,0025,31,3.444444444
B2094655D76CA0FB4892,二桥餐厅,,118.795,32.2432,中餐厅,13,0025,13,1
B2094655D76CA0FB499C,扬子石化股份有限公司液体码头车间,,118.838,32.2343,公司,14,0025,35,2.5
B2094655D76CA0FC4093,南京市南化第二中学,,118.763,32.2292,中学,4,0025,4,1
B2094655D76CA0FC4099,中国银行南京大厂支行,近郊六合区大厂葛关路333号,118.763,32.2299,银行,7,0025,8,1.142857142
B2094655D76CA0FC4398,南化宾馆,六合区葛关路196号,118.766,32.2269,公园户外,15,0025,22,1.466666666
B2094655D76CA0FC4793,轩皇大酒楼扬子店,近郊六合区葛关路,118.758,32.246,综合酒楼,25,0025,82,3.28
B2094655D76CA0FC4798,南京江北人民医院,葛关路552,118.757,32.2341,医院,586,0025,1822,3.109215017
B2094655D76CA0FC4799,南京市急救中心江北分站,,118.757,32.2345,医院,3,0025,4,1.333333333
